CORPORATION,SURVEY,PERIOD,COMPANY_NAME,RDIST_LABEL,STATE_NAME,SITE,PADD,PRODUCT,SUPPLY,QUANTITY
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",6000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",6000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",33000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",34000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",34000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",12000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",13000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",13000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",18000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",18000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",14000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",14000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",6220
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",6220
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),80000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),83000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),83000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),80000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),83000
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",36200
DELEK GROUP LTD,820,22,ALON REFINING KROTZ SPRINGS INC,Louisiana Gulf Coast,Louisiana,KROTZ SPRINGS,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",36200
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",5000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",5000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,AROMATICS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,AROMATICS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,ASPHALT & ROAD OIL,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",7600
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,ASPHALT & ROAD OIL,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",7600
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",22000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",23500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",23500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",20000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",21500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",21500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",24000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",24000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",6500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",6500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Current Year (barrels per stream day)",5000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Next Year (barrels per stream day)",5000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",25500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",25500
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,FUELS SOLVENT DEASPHALTING,"Downstream Charge Capacity, Current Year (barrels per stream day)",10000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,FUELS SOLVENT DEASPHALTING,"Downstream Charge Capacity, Next Year (barrels per stream day)",10000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),73000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),74000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",100
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",100
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),74000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),73000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),74000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",28000
DELEK GROUP LTD,820,22,ALON USA ENERGY INC,Texas Inland,Texas,BIG SPRING,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",28000
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,ASPHALT & ROAD OIL,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",560
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,ASPHALT & ROAD OIL,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",560
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",2050
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",2200
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",2200
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",4800
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",4800
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",3900
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",3900
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",780
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",780
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,LUBRICANTS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",2945
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,LUBRICANTS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",2945
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),11000
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),11800
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),11800
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),11000
AMERICAN REFINING GROUP INC,820,22,AMERICAN REFINING GROUP INC,Appalachian No. 1,Pennsylvania,BRADFORD,1,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),11800
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",3100
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",3100
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",12300
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",12500
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",12500
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",8200
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",8750
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",8750
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",12000
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",12000
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",11800
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",11800
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1900
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1900
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",3000
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",3000
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),31664
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),33000
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",4
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",4
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),33000
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),31664
FJ MANAGEMENT INC,820,22,BIG WEST OIL CO,Rocky Mountain,Utah,NORTH SALT LAKE,4,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),33000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",32000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",32000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,AROMATICS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",16800
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,AROMATICS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",16800
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,ASPHALT & ROAD OIL,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",29500
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,ASPHALT & ROAD OIL,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",29500
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",169600
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",177000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",177000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",62200
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",67000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",67000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",121500
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",121500
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",97000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",97000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",192000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",192000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Current Year (barrels per stream day)",46000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Next Year (barrels per stream day)",46000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",122700
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",122700
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",27900
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",27900
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),435000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),440000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",30000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",30000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1904
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1904
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",95500
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",102000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",102000
BP PLC,820,22,BP PRODUCTS NORTH AMERICA INC,Indiana-Illinois-Kentucky,Indiana,WHITING,2,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),440000
